Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S01,"Develop questions for a geographical inquiry related to a phenomenon, issue or challenge",,Developing a question that applies to one or more of the geographical concepts
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S01,"Develop questions for a geographical inquiry related to a phenomenon, issue or challenge",,Recognising that explaining geographical phenomena may require an investigation of both the immediate and underlying causes
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S02,"Collect, organise and process information and data from primary and secondary sources, including fieldwork, and using geospatial technologies and digital tools as appropriate",,"Identifying appropriate primary research methods, including fieldwork, and using specialised digital tools to collect original materials (e.g. interview and survey data, photographs of streetscapes, annotated field sketches, diagrams and statistics related to liveability, or sketches or measurements of landscapes or landforms) or to recreate topographic features of a landform"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S02,"Collect, organise and process information and data from primary and secondary sources, including fieldwork, and using geospatial technologies and digital tools as appropriate",,"Collecting quantitative and/or qualitative data and information from primary and/or secondary sources, and evaluating the reliability of the data and information, for example comparing fieldwork observations with Australian Bureau of Statistics Census data"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S02,"Collect, organise and process information and data from primary and secondary sources, including fieldwork, and using geospatial technologies and digital tools as appropriate",,"Collecting relevant secondary research materials, such as print and online publications, photographs and images, using advanced search functions; for example, searching for ‘intitle:community opinion on water scarcity in Australia’ or ‘intitle:Australia’s most liveable city’"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S02,"Collect, organise and process information and data from primary and secondary sources, including fieldwork, and using geospatial technologies and digital tools as appropriate",,Evaluating research materials for relevance (e.g. ‘Does the information reflect current thinking about urbanisation?’) and reliability (e.g. ‘Who is/are the author/s? Does the author reference other experts in the field?’)
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S03,"Represent and describe information and data using a range of formats, including maps constructed with geospatial technologies",,"Representing data and information in maps, graphs, diagrams, tables and other appropriate forms, including using Border, Orientation, Legend, Title, Scale and Source (BOLTSS) where required"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S03,"Represent and describe information and data using a range of formats, including maps constructed with geospatial technologies",,"Representing relevant data and information in appropriate formats to combine ideas, for example applying primary research to the design of a questionnaire or survey on what is meant by liveability, with results presented in a table or graph; creating annotated diagrams to show the changes to a landform over time; or using digital mapping tools to show the cultural and demographic diversity of Aboriginal and Torres Strait Islander Peoples"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S03,"Represent and describe information and data using a range of formats, including maps constructed with geospatial technologies",,"Representing the spatial distribution of different types of geographical phenomena by constructing appropriate maps at different scales that conform to cartographic conventions, for example using computer mapping to show the spatial distribution of impacts of hydrometeorological hazards on environments; constructing a map to show the relationship between landforms, such as mountains, and landscapes, such as deserts; or contrasting the spatial distribution of population in Australia and/or China"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S03,"Represent and describe information and data using a range of formats, including maps constructed with geospatial technologies",,Using geospatial technologies to create statistical and other maps such choropleth maps of Australian Bureau of Statistics Census data or digital storytelling maps made with ArcGIS software
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S03,"Represent and describe information and data using a range of formats, including maps constructed with geospatial technologies",,"Applying ethical research methods, including protocols for consultation and collaboration with Aboriginal and Torres Strait Islander Peoples and communities"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S04,"Interpret and analyse information and data to identify similarities and differences and explain patterns, relationships and trends",,"Using map interpretation, map comparison, graphs and statistical methods to identify patterns, relationships and trends"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S04,"Interpret and analyse information and data to identify similarities and differences and explain patterns, relationships and trends",,Using concept maps to explore relationships between data and information collected in learning activities such as fieldwork
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S04,"Interpret and analyse information and data to identify similarities and differences and explain patterns, relationships and trends",,"Identifying similarities and differences in data and information; for example, using aerial images of contrasting places in Australia, such as inner and outer suburbs or rural and remote places, to identify differences in housing density or comparing source and destination of international migration for Australia in 2 different time periods"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S04,"Interpret and analyse information and data to identify similarities and differences and explain patterns, relationships and trends",,"Explaining patterns and trends; for example, using graphs, weather maps and satellite images to examine the temporal and spatial patterns of selected hydrometeorological hazards or comparing compound graphs or census data for different time periods to identify patterns in urban concentration in Australia and the United States of America, or trends in international migration"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S04,"Interpret and analyse information and data to identify similarities and differences and explain patterns, relationships and trends",,"Inferring relationships in data and information collected, for example using surveys and interviews to identify community attitudes or perceptions about the extent of services and facilities in Australia’s cities compared with remote communities; testing relationships between variables, such as access to clean air, public transport and open space, through a controlled comparison of places; or using observations, field sketches, field measurements, questionnaires or interviews to explain the distribution of population in your local area and suggesting possible causes, impacts and trends"
Levels 7 and 8,Geographical Skills,Geographical inquiry,VC2HG8S04,"Interpret and analyse information and data to identify similarities and differences and explain patterns, relationships and trends",,"Compiling an index that combines several measures of the liveability of a place, such as access to clean air, public transport and open space"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S05,"Consider ethical values and draw evidence-based conclusions based on the evaluation of the information and data on a geographical phenomenon, issue or challenge using the concepts of space, change, interconnection and environment",,"Debating answers to geographical questions and issues, and applying geographical concepts of space, change, interconnection and environment"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S05,"Consider ethical values and draw evidence-based conclusions based on the evaluation of the information and data on a geographical phenomenon, issue or challenge using the concepts of space, change, interconnection and environment",,Testing conclusions by considering opposing evidence that supports different components of a selected geographical issue
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S05,"Consider ethical values and draw evidence-based conclusions based on the evaluation of the information and data on a geographical phenomenon, issue or challenge using the concepts of space, change, interconnection and environment",,"Drawing on the results of an analysis and using at least one of the concepts of space, change, interconnection or environment as an organiser to respond to a question, for example using an analysis of the distribution of water resources to form conclusions about the sustainability of farming; using an analysis of the location of services to form conclusions about interconnections between people, places, environment and liveability; using research about the value of distinctive landscapes to form conclusions about the influence they have on peoples’ lives; or using an analysis of the distribution of urban settlements to form conclusions about how space is used"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S05,"Consider ethical values and draw evidence-based conclusions based on the evaluation of the information and data on a geographical phenomenon, issue or challenge using the concepts of space, change, interconnection and environment",,"Explaining the impacts of a geographical phenomenon, issue or challenge on people, places and environments, for example the impacts of water scarcity on individuals, communities and government, or the impacts of declining water quality on people and the liveability of places"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S05,"Consider ethical values and draw evidence-based conclusions based on the evaluation of the information and data on a geographical phenomenon, issue or challenge using the concepts of space, change, interconnection and environment",,"Explaining reasons for decisions and choices; for example, reflecting on research findings or data analysis of the impacts of geomorphological hazards or urbanisation to identify and explain significant impacts on people, places and environments"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S05,"Consider ethical values and draw evidence-based conclusions based on the evaluation of the information and data on a geographical phenomenon, issue or challenge using the concepts of space, change, interconnection and environment",,Debating the ethical issues involved in determining an answer to inform proposed actions
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S06,"Identify a strategy for action in relation to environmental, economic, social or other factors, explain potential impacts and develop appropriate actions",,"Using criteria that include environmental, economic, social or other factors to explain potential impacts and proposing appropriate actions to respond to an issue"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S06,"Identify a strategy for action in relation to environmental, economic, social or other factors, explain potential impacts and develop appropriate actions",,"Presenting a response to an issue in the form of a management plan for a chosen location, including individual actions and/or collective actions, depending on the issue"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S06,"Identify a strategy for action in relation to environmental, economic, social or other factors, explain potential impacts and develop appropriate actions",,"Proposing individual action in response to a geographical phenomenon, issue or challenge and supporting the proposal with reasons, for example reducing an individual’s water footprint; walking, cycling or using public transport for a more environmentally liveable place; reducing waste going to landfill, especially toxic e-waste causing degradation of landscapes; or reducing the large and expanding urban footprint by decreasing the consumption of energy resources as well as eating, working and buying locally"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S06,"Identify a strategy for action in relation to environmental, economic, social or other factors, explain potential impacts and develop appropriate actions",,"Proposing collective action in response to a geographical phenomenon, issue or challenge and supporting the proposal with reasons, for example developing guidelines for conserving water at school to promote awareness of levels of water usage for a community over time, especially during droughts; planning sustainable and liveable cities such as the ‘ecopolis’; promoting community awareness of the impacts of human-induced environmental change on significant Australian landforms such as Uluru and the Great Barrier Reef; or encouraging the development of urban and peri-urban agriculture"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S06,"Identify a strategy for action in relation to environmental, economic, social or other factors, explain potential impacts and develop appropriate actions",,"Evaluating the effectiveness of a strategy in relation to environmental, economic and social factors"
Levels 7 and 8,Geographical Skills,Concluding and decision-making,VC2HG8S06,"Identify a strategy for action in relation to environmental, economic, social or other factors, explain potential impacts and develop appropriate actions",,"Reflecting on personal values and attitudes and how these influence explanations of potential outcomes, for example reflecting on the impacts of personal values such as availability of technology and infrastructure on what is perceived as a liveable place, on conflicting cultural and economic uses of water by people, or on the application of sustainable design principles to urban redevelopment projects that provide green, open spaces for citizens"
Levels 7 and 8,Geographical Skills,Communicating,VC2HG8S07,"Create and present explanations and responses, using geographical knowledge, concepts and methods, and referring to sources",,"Undertaking fieldwork and completing a report on the sub-strands Water in the world, Place and liveability, Landforms and landscapes and/or Changing nations using geospatial technologies and media of choice"
Levels 7 and 8,Geographical Skills,Communicating,VC2HG8S07,"Create and present explanations and responses, using geographical knowledge, concepts and methods, and referring to sources",,"Developing a video documentary about a geographical issue they have investigated, suggesting appropriate responses to an issue involving sustainability"
Levels 7 and 8,Geographical Skills,Communicating,VC2HG8S07,"Create and present explanations and responses, using geographical knowledge, concepts and methods, and referring to sources",,Writing an editorial piece that encourages people to take appropriate action to mitigate a geographical issue
Levels 7 and 8,Geographical Skills,Communicating,VC2HG8S07,"Create and present explanations and responses, using geographical knowledge, concepts and methods, and referring to sources",,"Creating a description that connects the audience to the topic and uses geographical knowledge and concepts to provide accurate information about a preferred strategy; for example, planning liveable streets and sustainable cities in Australia and Europe or alleviating the impact of a geological hazard such as volcanic eruptions, earthquakes, tsunamis, landslides and avalanches, or eradicating slums in cities"
Levels 7 and 8,Geographical Skills,Communicating,VC2HG8S07,"Create and present explanations and responses, using geographical knowledge, concepts and methods, and referring to sources",,"Constructing an explanation that uses research findings to support ideas (e.g. data on water usage over time and at different places, information about liveability indexes for different places in Australia and Europe, or findings about the causes and impacts of a geographical phenomenon, issue or challenge), reinforcing their knowledge and understanding of the interconnections between people, places and environments"
Levels 7 and 8,Geographical Skills,Communicating,VC2HG8S07,"Create and present explanations and responses, using geographical knowledge, concepts and methods, and referring to sources",,"Developing an explanation or response, using geographical methods to represent data and information to support actions and conclusions, for example including a map showing water usage and a map indicating water scarcity in Australia; a map representing places where liveability is difficult and dangerous due to environmental factors; a map showing the location of iconic landforms; or a flow map showing the international movement of refugees"
