Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S02,"Collect, process and compare information and data from primary and secondary sources, including fieldwork and secondary research materials, using geospatial technologies and digital tools as appropriate",,"Comparing findings from primary research with those from secondary research materials for relevance and reliability; for example, comparing survey data or interviews on attitudes towards environmental management or improving human wellbeing with commentary or reports on people’s views on the causes of issues affecting the environment or human wellbeing"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S03,"Represent and analyse information and data using a range of formats, including graphs and maps constructed with geospatial technologies",,"Representing data and information in maps, graphs, diagrams, tables and other appropriate forms, including using Border, Orientation, Legend, Title, Scale and Source (BOLTSS) where required"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S03,"Represent and analyse information and data using a range of formats, including graphs and maps constructed with geospatial technologies",,"Using digital and geospatial technologies to create statistical and other maps, such as an interactive map that shows food insecurity and access to viable land for food production or an interactive map that shows the different locations needed to manufacture the parts required to make and sell an object"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S03,"Represent and analyse information and data using a range of formats, including graphs and maps constructed with geospatial technologies",,"Creating a presentation of data and information using digital tools, for example a 3D diagram illustrating interactions between an oil spill on coral reefs and resultant decline in aquatic food production; a flow diagram showing the daily activities of a female subsistence farmer in Africa; or a diagram of a mangrove ecosystem before and after human interactions"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S03,"Represent and analyse information and data using a range of formats, including graphs and maps constructed with geospatial technologies",,"Creating visual representations of multi-variable geographical data using digital tools, for example a table to compare the daily consumption of meat per person in developed and developing countries; a complex graph to illustrate the relationship between temperature, precipitation and biomes; or a cross-section identifying horizons in a soil profile and the impacts of mining and fracking on agricultural land"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S03,"Represent and analyse information and data using a range of formats, including graphs and maps constructed with geospatial technologies",,"Representing spatial distribution of geographical phenomena by constructing special purpose maps that conform to cartographic conventions; for example, creating a map to show the relationship between biomes and world food production"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S03,"Represent and analyse information and data using a range of formats, including graphs and maps constructed with geospatial technologies",,"Representing multi-variable data using digital tools; for example, using scatterplots to visually represent data for countries to demonstrate the correlation between 2 variables, such as comparing adult literacy with gross domestic product (GDP) per capita in United Arab Emirates or Bhutan"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S03,"Represent and analyse information and data using a range of formats, including graphs and maps constructed with geospatial technologies",,"Representing multi-variable data using digital tools, for example generating pie graphs showing threats to biodiversity; using digital photographs to indicate differences in material goods between people and places, and the influence of environment, culture and income; or using tables to measure and compare wellbeing using different indexes and the world gender equality gap"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S04,"Interpret and evaluate information and data to make generalisations and predictions, analyse patterns and trends, infer relationships and make forecasts",,"Using concept maps to explore relationships between data and information collected, represented and analysed"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S04,"Interpret and evaluate information and data to make generalisations and predictions, analyse patterns and trends, infer relationships and make forecasts",,Developing generalisations and using them to make forecasts about the future of a selected geographical issue
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S04,"Interpret and evaluate information and data to make generalisations and predictions, analyse patterns and trends, infer relationships and make forecasts",,"Using map interpretation, map comparison, graphs, statistical methods and scatterplots to identify patterns, relationships and trends"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S04,"Interpret and evaluate information and data to make generalisations and predictions, analyse patterns and trends, infer relationships and make forecasts",,"Constructing and interpreting a scatterplot to show the relationship between the per capita income of a country and a measure of the wellbeing of its population, and investigating countries that lie outside of the general pattern using geospatial tools such as Gapminder"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S04,"Interpret and evaluate information and data to make generalisations and predictions, analyse patterns and trends, infer relationships and make forecasts",,"Making generalisations about trends (e.g. using questionnaires or interviews to identify people’s perspectives on live food fish trade in Australia or people’s access to the internet in the local area) and/or developing generalisations (e.g. critically analysing text and images for their meaning and significance, such as satellite images showing before and after deforestation in the Amazon or contrasting lights at night in North Korea and South Korea)"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S04,"Interpret and evaluate information and data to make generalisations and predictions, analyse patterns and trends, infer relationships and make forecasts",,"Explaining patterns or trends, for example using the current Global Hunger Index and the updated Food and Agricultural Organization’s Low-Income Food-Deficit Countries (LIFDCs) to identify locations of food scarcity and malnutrition, or comparing maps showing transport networks with survey responses on personal mobility; and/or explaining why a vegetation corridor for movement of koalas assists them to traverse through the bush and reduce death rates, or explaining whether there has been an increased use of technology, such as satellite images, drones and robots, during and after a natural disaster, to identify the need for aid"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S04,"Interpret and evaluate information and data to make generalisations and predictions, analyse patterns and trends, infer relationships and make forecasts",,"Explaining relationships between causes and impacts of factors represented in data, for example the impact of the use of global navigation satellite systems (GNSS) and geographical information systems (GIS) on the way farmers control the dispersion of fertilisers and pesticides to produce higher yields and limit run-off, or the impacts of the use of GPS to construct maps on how tourists use different transport systems to visit popular places in Australia"
Levels 9 and 10,Geographical Skills,Geographical inquiry,VC2HG10S04,"Interpret and evaluate information and data to make generalisations and predictions, analyse patterns and trends, infer relationships and make forecasts",,"Inferring relationships between key environmental indicators and sustainability of places at the national scale; for example, using a geographical information systems (GIS) application to create a map of Australia and another country to show measures of environmental change such as air quality, freshwater quality, fish resources, energy use, biodiversity or waste generation"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S05,"Consider ethical values and perspectives to justify conclusions related to a phenomenon, issue or challenge using geographical concepts",,Recognising the influence of their personal beliefs and attitudes on their responses to a selected geographical issue
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S05,"Consider ethical values and perspectives to justify conclusions related to a phenomenon, issue or challenge using geographical concepts",,Defending appropriate actions and strategies in response to a selected geographical issue such as how best to improve human wellbeing in India or improving human wellbeing at a regional scale in the Pacific Islands and/or debating the ethical issues involved in determining an answer to a geographical issue and/or testing conclusions by examining opposing evidence
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S05,"Consider ethical values and perspectives to justify conclusions related to a phenomenon, issue or challenge using geographical concepts",,"Drawing conclusions about the impact of a geographical challenge on people, places and environments; for example, investigating the causes of a decline in food species, its impacts on food security and the establishment of the Svalbard Global Seed Vault, or the impacts of cyber attacks on technological interconnections and implementation of international laws related to cybersecurity"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S05,"Consider ethical values and perspectives to justify conclusions related to a phenomenon, issue or challenge using geographical concepts",,"Drawing conclusions using at least 2 geographical concepts (place, space, environment, interconnections, sustainability, scale and/or change) as criteria; for example, discussing the concept of sustainability in relation to human-induced change affecting environments or considering implications of spatial variations in human wellbeing"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S05,"Consider ethical values and perspectives to justify conclusions related to a phenomenon, issue or challenge using geographical concepts",,"Justifying conclusions by reflecting on perspectives identified and reasons for these perspectives; for example, considering environmental, economic and social factors when challenging disappearing arable land converted from food production to non-food crops, or promoting ecotourism that impacts on people and places"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S05,"Consider ethical values and perspectives to justify conclusions related to a phenomenon, issue or challenge using geographical concepts",,"Reflecting on the influence of personal values and attitudes on predicted outcomes and impacts, for example how these influence strategies, such as how preferring to buy locally produced food reduces food miles and greenhouse gases or how reducing, recycling and reusing goods contributes to a more sustainable environment, and/or how sustainable design principles are applied to urban redevelopment projects to provide green, open spaces for residents or how people support non-government organisations that reflect their personal values"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S05,"Consider ethical values and perspectives to justify conclusions related to a phenomenon, issue or challenge using geographical concepts",,"Examining the reasons given for making a specific decision and explaining how these reasons have or have not justified the conclusion reached, such as considering the interconnections of environmental, economic, social, political or technological factors when considering how to address sustainable management of environments or unequal access of people to resources essential for human wellbeing"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S06,"Justify responses and develop and evaluate strategies using environmental, economic or social criteria, recommend a strategy and explain the predicted impacts",,"Evaluating the effectiveness of a strategy in relation to environmental, economic or social criteria; for example, examining factors likely to impact on achieving Goal 2 of the United Nations’ Sustainable Development Goals (ending global hunger by 2030) or monitoring the extent that a management plan for a national park is implemented"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S06,"Justify responses and develop and evaluate strategies using environmental, economic or social criteria, recommend a strategy and explain the predicted impacts",,"Designing appropriate strategies to support the implementation of appropriate responses to a selected geographical issue, for example at a local and regional scale or by specific individuals and/or organisations (government and/or non-government)"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S06,"Justify responses and develop and evaluate strategies using environmental, economic or social criteria, recommend a strategy and explain the predicted impacts",,Proposing individual action (e.g. reducing food wastage or reducing negative environmental impacts when visiting theme parks or national parks) and supporting the proposal with reasons
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S06,"Justify responses and develop and evaluate strategies using environmental, economic or social criteria, recommend a strategy and explain the predicted impacts",,"Proposing collective action, supporting the proposal with reasons and evaluation of actions; for example, proposing organisations that work to end hunger and improve food security, improve labour practices and increase wages for people working to produce goods exported to other countries, and/or identifying ways to improve the wellbeing of remote communities of Aboriginal and Torres Strait Islander Peoples and evaluating the actions proposed and implemented by the community members"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S06,"Justify responses and develop and evaluate strategies using environmental, economic or social criteria, recommend a strategy and explain the predicted impacts",,"Explaining the outcomes and impacts of a strategy, such as providing people with adequate and quality food that is acceptable in different cultures or reducing the global movement of hazardous waste between countries"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S06,"Justify responses and develop and evaluate strategies using environmental, economic or social criteria, recommend a strategy and explain the predicted impacts",,"Proposing an individual strategy (e.g. reducing their ecological footprint by reducing the amount of food packaging included in a packed lunch, or becoming volunteers for non-government organisations such as the Australian Red Cross to increase social connectedness) and supporting the strategy with reasons"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S06,"Justify responses and develop and evaluate strategies using environmental, economic or social criteria, recommend a strategy and explain the predicted impacts",,"Evaluating the effectiveness of a strategy in relation to environmental, economic or social criteria; for example, reflecting on whether environmental degradation has been reduced and human wellbeing improved"
Levels 9 and 10,Geographical Skills,Concluding and decision-making,VC2HG10S06,"Justify responses and develop and evaluate strategies using environmental, economic or social criteria, recommend a strategy and explain the predicted impacts",,"Explaining reasons for decisions and choices, such as the traditional use of firestick farming by Aboriginal and Torres Strait Islander Peoples to control fires or grassroots decisions on implementation and effectiveness of aid projects"
Levels 9 and 10,Geographical Skills,Communicating,VC2HG10S07,"Explain and evaluate proposed actions, using geographical knowledge and concepts and appropriate methods, and incorporating and acknowledging research findings",,"Developing a documentary about a geographical issue and formulating appropriate responses to the issue, focusing on the geographical concepts of place, interconnection, space, environment, scale, change and sustainability as a scaffold for the documentary"
Levels 9 and 10,Geographical Skills,Communicating,VC2HG10S07,"Explain and evaluate proposed actions, using geographical knowledge and concepts and appropriate methods, and incorporating and acknowledging research findings",,"Completing a fieldwork report in relation to Biomes and food security, Geographies of interconnection, Environmental change and management or Geographies of human wellbeing, using geospatial technologies and media of choice"
Levels 9 and 10,Geographical Skills,Communicating,VC2HG10S07,"Explain and evaluate proposed actions, using geographical knowledge and concepts and appropriate methods, and incorporating and acknowledging research findings",,"Developing a response to a geographical issue or challenge, using geographical concepts and terms, for example strategies to improve the sustainability of a place or environment"
Levels 9 and 10,Geographical Skills,Communicating,VC2HG10S07,"Explain and evaluate proposed actions, using geographical knowledge and concepts and appropriate methods, and incorporating and acknowledging research findings",,"Creating a description of a geographical issue or challenge, using representations of data (e.g. using maps to illustrate the major terrestrial biomes of Australia and photographs to show their impacts on people and places) and research findings (e.g. using diagrams, graphs, tables and/or satellite images to show how environmental, economic or technological factors affect crop yields)"
Levels 9 and 10,Geographical Skills,Communicating,VC2HG10S07,"Explain and evaluate proposed actions, using geographical knowledge and concepts and appropriate methods, and incorporating and acknowledging research findings",,"Presenting conclusions using geospatial technologies and digital tools to create representations of data (e.g. the trends in Human Development Index [HDI] over time in a selected country or region) and research findings (e.g. how a person’s wellbeing is influenced by where they live) to explain causes and impacts of a geographical phenomenon, issue or challenge, and reinforcing understanding of the interconnections between people, places and environments"
Levels 9 and 10,Geographical Skills,Communicating,VC2HG10S07,"Explain and evaluate proposed actions, using geographical knowledge and concepts and appropriate methods, and incorporating and acknowledging research findings",,"Developing an explanation of a geographical issue or challenge, applying tone appropriate to purpose and audience; for example, using an authoritative tone and referring to representations of data and information on reducing food wastage, on developing a management plan for a tourist hotspot, and/or when explaining a strategy to improve the sustainability of an identified environment or action to improve human wellbeing"
